individualID,cfc_LMA_freshWeight,cfc_LMA_dryWeight,leafArea,leafMassPerArea,dryMassFraction,cfc_lignin_dryWeight,ligninPercent,cellulosePercent,decimalLatitude,decimalLongitude,coordinateUncertainty,elevationUncertainty,clipLength,clipWidth,subsample1Height,subsample2Height,subsample3Height,cfc_elements_dryWeight,foliarPhosphorusConc,foliarPotassiumConc,foliarCalciumConc,foliarMagnesiumConc,foliarSulfurConc,foliarManganeseConc,foliarIronConc,foliarCopperConc,foliarBoronConc,foliarZincConc,cfc_chlorophyll_freshWeight,extractChlAConc,extractChlBConc,extractCarotConc,nitrogenPercent,carbonPercent,CNratio,uid,eventID,domainID,siteID,plotID,subplotID,nestedSubplotID,pointID,stemDistance,stemAzimuth,cfcOnlyTag,supportingStemIndividualID,previouslyTaggedAs,taxonID,scientificName,plotType,subtype,latitude,longitude,datum,utmZone,easting,northing,horzUncert,crdSource,elevation,vertUncert,nlcdClass,appMods,geometry,UTM_E,UTM_N,stemDiameter,height,baseCrownHeight,maxCrownDiameter,ninetyCrownDiameter
NEON.PLA.D07.ORNL.08006Z,2.867,2.171,22505.1,96.5,0.757,0.525,22.05,18.25,35.963923,-84.287231,20.1,0.22,NA,NA,20.4,NA,NA,0.102,0.098,0.974,0.414,0.142,0.088,2679.7,46.9,5.1,24.7,8.7,0.077,8.4,2.07,2.05,1.78,48.99,27.6,428c7e71-26ce-47af-8305-191fe64e124a,vst_ORNL_2017,D07,ORNL,ORNL_043,23,NA,23,17,36.4,Y,NA,NA,QUMO4,Quercus montana Willd.,tower,basePlot,35.963749,-84.287219,WGS84,16N,744636.958,3983330.304,0.26,GeoXH 6000,322.7,0.41,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2872188789167, 35.9637488507887)",744647.0461210723,3983343.987194555,NA,NA,NA,NA,NA
NEON.PLA.D07.ORNL.04041,NA,1.068,17521.8,61,NA,0.486,18.36,20.37,35.964793,-84.278889,20.2,0.39,NA,NA,10.9,13.7,NA,0.101,0.146,1.669,0.908,0.345,0.121,415.1,80.3,12.5,24.8,15.1,0.0553,3.58,1,1.06,2.58,47.51,18.5,344fc1c4-00bd-4a4f-8b57-03173b0422e7,vst_ORNL_2014,D07,ORNL,ORNL_049,21,3,21,14.6,37.7,NA,NA,NA,LITU,Liriodendron tulipifera L.,tower,basePlot,35.964608,-84.279115,WGS84,16N,745365.263,3983445.984,0.16,GeoXH 6000,323.57,0.27,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2791151031493, 35.9646078564449)",745374.1912947868,3983457.5358635816,50.4,31.9,NA,NA,NA
NEON.PLA.D07.ORNL.04093,1.884,1.493,23905.2,62.4,0.792,0.467,22.48,16.52,35.964793,-84.278889,20.2,0.39,NA,NA,10.9,NA,NA,0.102,0.113,0.869,0.491,0.329,0.075,980.6,203,4.8,26.3,16.5,0.0732,7.04,2.28,1.64,1.74,48.05,27.6,5262054b-15af-4b7f-83f9-537a491fb1e3,vst_ORNL_2014,D07,ORNL,ORNL_049,21,4,21,19.3,41.4,NA,NA,NA,QURU,Quercus rubra L.,tower,basePlot,35.964608,-84.279115,WGS84,16N,745365.263,3983445.984,0.16,GeoXH 6000,323.57,0.27,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2791151031493, 35.9646078564449)",745378.0263190008,3983460.461143644,19.3,16.5,NA,NA,NA
NEON.PLA.D07.ORNL.04078,3.744,2.163,25783,83.9,0.578,0.453,7.61,13.19,35.964793,-84.278889,20.2,0.39,NA,NA,12.4,NA,NA,0.102,0.113,1.015,0.428,0.403,0.098,963.9,83.4,4.4,27.4,8.8,0.0781,4.66,1.48,1.21,1.8,46.74,26,3168f641-f098-4319-8af1-3662e0919b1c,vst_ORNL_2014,D07,ORNL,ORNL_049,21,4,21,24.9,40.7,NA,NA,NA,NYSY,Nyssa sylvatica Marshall,tower,basePlot,35.964608,-84.279115,WGS84,16N,745365.263,3983445.984,0.16,GeoXH 6000,323.57,0.27,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2791151031493, 35.9646078564449)",745381.5002502555,3983464.8615449714,17.2,17.1,NA,NA,NA
NEON.PLA.D07.ORNL.00655,NA,2.075,19399.8,107,NA,0.497,24.29,18.76,35.963923,-84.287231,20.1,0.22,NA,NA,25,NA,NA,0.102,0.114,1.038,0.425,0.184,0.085,2552.1,57.2,6.6,35.7,15.5,0.07,6.54,1.65,1.66,2.1,48.54,23.1,0d40d10a-805a-4277-ac33-569c60ecfe17,vst_ORNL_2014,D07,ORNL,ORNL_043,41,3,59,2.7,115.8,N,NA,NA,QURU,Quercus rubra L.,tower,basePlot,35.964081,-84.287252,WGS84,16N,744632.96,3983367.049,0.19,GeoXH 6000,327.83,0.25,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2872518412574, 35.9640807732271)",744635.3908606827,3983365.873876032,53.8,29.7,NA,NA,NA
NEON.PLA.D07.ORNL.00655,NA,2.075,19399.8,107,NA,0.497,24.29,18.76,35.963923,-84.287231,20.1,0.22,NA,NA,25,NA,NA,0.101,0.12,0.969,0.447,0.176,0.089,2735.5,61,7.2,37.5,19,0.07,6.54,1.65,1.66,2.1,48.54,23.1,0d40d10a-805a-4277-ac33-569c60ecfe17,vst_ORNL_2014,D07,ORNL,ORNL_043,41,3,59,2.7,115.8,N,NA,NA,QURU,Quercus rubra L.,tower,basePlot,35.964081,-84.287252,WGS84,16N,744632.96,3983367.049,0.19,GeoXH 6000,327.83,0.25,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2872518412574, 35.9640807732271)",744635.3908606827,3983365.873876032,53.8,29.7,NA,NA,NA
NEON.PLA.D07.ORNL.09396,4.107,1.982,20724,95.6,0.482,0.467,28.88,14.12,35.965253,-84.286857,20.2,0.3,NA,NA,27,NA,NA,0.102,0.119,1.105,0.399,0.231,0.095,2499.1,58.5,5.6,31.3,18.5,0.0745,7.22,2.03,1.65,2.18,49.69,22.8,ca05e579-5331-4e58-a956-5f1d5f78f2d4,vst_ORNL_2016,D07,ORNL,ORNL_053,41,2,41,18.6,74.5,N,NA,NA,QURU,Quercus rubra L.,tower,basePlot,35.965253,-84.286857,WGS84,16N,744664.937,3983498.14,0.19,GeoXH 6000,316.58,0.3,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2868571874102, 35.9652533466545)",744682.8605264297,3983503.110633795,56.9,29.2,NA,NA,NA
NEON.PLA.D07.ORNL.09388,3.094,1.586,18680.7,84.9,0.513,0.506,19.91,16.32,35.965253,-84.286857,20.2,0.3,NA,NA,21.6,NA,NA,0.102,0.122,0.836,0.677,0.327,0.093,2482.2,56.2,7.3,19.8,40.7,0.0884,3.63,0.8,1.02,1.56,47.61,30.5,13172754-5316-4a0c-a388-047de7ec6b50,vst_ORNL_2014,D07,ORNL,ORNL_053,41,4,41,17.6,54,NA,NA,NA,LIST2,Liquidambar styraciflua L.,tower,basePlot,35.965253,-84.286857,WGS84,16N,744664.937,3983498.14,0.19,GeoXH 6000,316.58,0.3,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2868571874102, 35.9652533466545)",744679.1756991011,3983508.4850204405,40.4,27.4,NA,NA,NA
NEON.PLA.D07.ORNL.09278,4.403,1.657,23035,71.9,0.376,0.487,16.63,14.67,35.965253,-84.286857,20.2,0.3,NA,NA,26.7,NA,NA,0.102,0.173,1.592,0.506,0.231,0.118,874.3,94,9.9,26.3,11.9,0.072,9.67,2.75,2.39,2.48,48.82,19.7,4d9f2aab-380b-4680-af5a-bde5c0fad19a,vst_ORNL_2014,D07,ORNL,ORNL_053,41,1,41,4.3,11.4,NA,NA,NA,LITU,Liriodendron tulipifera L.,tower,basePlot,35.965253,-84.286857,WGS84,16N,744664.937,3983498.14,0.19,GeoXH 6000,316.58,0.3,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2868571874102, 35.9652533466545)",744665.7869265637,3983502.355166051,53.3,32.6,NA,NA,NA
NEON.PLA.D07.ORNL.08005Z,4.085,2.322,20842.1,111.4,0.568,0.47,14.72,16.51,35.963923,-84.287231,20.1,0.22,NA,NA,22,NA,NA,0.103,0.105,0.852,0.424,0.182,0.076,2100,42.5,5.5,23.4,7.8,0.075,5.99,1.34,1.74,1.89,48.57,25.7,9f4d4248-e4ca-431b-b886-0b53804a80ef,vst_ORNL_2017,D07,ORNL,ORNL_043,21,NA,23,11,350,Y,NA,NA,QUMO4,Quercus montana Willd.,tower,basePlot,35.963749,-84.287219,WGS84,16N,744636.958,3983330.304,0.26,GeoXH 6000,322.7,0.41,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2872188789167, 35.9637488507887)",744635.0478700456,3983341.136885283,NA,NA,NA,NA,NA
NEON.PLA.D07.ORNL.08005Z,4.085,2.322,20842.1,111.4,0.568,0.479,15.39,15.38,35.963923,-84.287231,20.1,0.22,NA,NA,22,NA,NA,0.103,0.105,0.852,0.424,0.182,0.076,2100,42.5,5.5,23.4,7.8,0.075,5.99,1.34,1.74,1.89,48.57,25.7,9f4d4248-e4ca-431b-b886-0b53804a80ef,vst_ORNL_2017,D07,ORNL,ORNL_043,21,NA,23,11,350,Y,NA,NA,QUMO4,Quercus montana Willd.,tower,basePlot,35.963749,-84.287219,WGS84,16N,744636.958,3983330.304,0.26,GeoXH 6000,322.7,0.41,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2872188789167, 35.9637488507887)",744635.0478700456,3983341.136885283,NA,NA,NA,NA,NA
NEON.PLA.D07.ORNL.04906,NA,1.721,21433.2,80.3,NA,0.51,9.84,12.49,35.964422,-84.285887,20.1,0.18,NA,NA,18.2,NA,NA,0.102,0.149,0.607,0.458,0.184,0.088,1383.2,46.4,6.3,14.7,13.9,0.0789,9.46,3.03,2.71,1.68,48.22,28.8,a781afa2-7bb6-408d-919c-84d768f67eba,vst_ORNL_2016,D07,ORNL,ORNL_046,41,1,61,22.3,215.1,N,NA,NA,ACRU,Acer rubrum L.,tower,basePlot,35.9646,-84.285672,WGS84,16N,744773.856,3983428.626,0.2,GeoXH 6000,346.57,0.23,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.285672019951, 35.9646000077893)",744761.0333828795,3983410.3812613017,65.5,25.1,NA,NA,NA
NEON.PLA.D07.ORNL.04848,NA,1.736,17326.3,100.2,NA,0.49,28.24,16.28,35.964422,-84.285887,20.1,0.18,NA,NA,20.4,NA,NA,0.102,0.124,1.145,0.388,0.214,0.094,2500.7,63.7,5.1,41.3,21.7,0.0851,8.61,2.54,2.16,1.96,49.06,25.1,765761c6-0734-48bf-a3e6-ed2336cc3f2c,vst_ORNL_2016,D07,ORNL,ORNL_046,39,1,57,13.2,144.4,N,NA,NA,QURU,Quercus rubra L.,tower,basePlot,35.964597,-84.286102,WGS84,16N,744735.046,3983427.215,0.18,GeoXH 6000,339.1,0.23,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2861023902228, 35.9645970313787)",744742.7300232061,3983416.482069954,51.7,27,NA,NA,NA
NEON.PLA.D07.ORNL.04841,3.047,1.632,26101.2,62.5,0.536,0.486,7.87,15.84,35.964422,-84.285887,20.1,0.18,NA,NA,15.8,NA,NA,0.102,0.099,1.163,0.44,0.345,0.111,1034.5,49.8,4.6,17.6,10.4,0.0765,4.59,1.67,1.23,1.58,46.22,29.2,8b698a64-7a86-4a35-a3ac-99a7573704ec,vst_ORNL_2016,D07,ORNL,ORNL_046,39,3,57,3.5,127.8,N,NA,NA,NYSY,Nyssa sylvatica Marshall,tower,basePlot,35.964597,-84.286102,WGS84,16N,744735.046,3983427.215,0.18,GeoXH 6000,339.1,0.23,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2861023902228, 35.9645970313787)",744737.8115425432,3983425.069825312,35.2,21.5,NA,NA,NA
NEON.PLA.D07.ORNL.04841,3.047,1.632,26101.2,62.5,0.536,0.486,7.87,15.84,35.964422,-84.285887,20.1,0.18,NA,NA,15.8,NA,NA,0.102,0.099,1.163,0.44,0.345,0.111,1034.5,49.8,4.6,17.6,10.4,0.0765,4.59,1.67,1.23,1.6,46.11,28.9,8b698a64-7a86-4a35-a3ac-99a7573704ec,vst_ORNL_2016,D07,ORNL,ORNL_046,39,3,57,3.5,127.8,N,NA,NA,NYSY,Nyssa sylvatica Marshall,tower,basePlot,35.964597,-84.286102,WGS84,16N,744735.046,3983427.215,0.18,GeoXH 6000,339.1,0.23,deciduousForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-84.2861023902228, 35.9645970313787)",744737.8115425432,3983425.069825312,35.2,21.5,NA,NA,NA
NEON.PLA.D08.TALL.03295,1.598,0.751,2662.6,282.1,0.47,0.539,17.87,18.72,32.952869,-87.397604,20.2,0.19,NA,NA,16.2,NA,NA,0.105,0.092,0.543,0.305,0.1,0.077,926.7,78.5,3.2,10,55.1,0.0635,2.9,0.67,0.84,0.98,49.31,50.5,3b6efa6f-0a06-4b60-8000-a838531aa407,vst_TALL_2015,D08,TALL,TALL_044,39,3,39,12.8,23.5,N,NA,NA,PIEC2,Pinus echinata Mill.,tower,basePlot,32.952874,-87.397825,WGS84,16N,462817.024,3646132.798,0.21,GeoXH 6000,129.26,0.24,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.397824518865, 32.9528740867913)",462822.12798808224,3646144.536368952,28.9,15.4,NA,NA,NA
NEON.PLA.D08.TALL.00231,1.593,0.768,2764.4,277.8,0.482,0.529,22.05,24.65,32.951506,-87.398919,20.2,0.23,NA,NA,22.3,NA,NA,0.107,0.121,1.099,0.138,0.097,0.087,409.3,58.4,19.4,12.9,33.9,0.111,8.19,2.1,2.22,1.22,50.31,41.1,0917580b-391a-42f5-8a95-cdbf8eedfe3c,vst_TALL_2015,D08,TALL,TALL_047,21,NA,23,14.7,300.8,NA,NA,NA,PITA,Pinus taeda L.,tower,basePlot,32.951302,-87.398917,WGS84,16N,462714.27,3645958.877,0.21,GeoXH 6000,136.29,0.25,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.398916824496, 32.9513017741711)",462701.64328951517,3645966.4040301135,39.6,24.2,NA,NA,NA
NEON.PLA.D08.TALL.00231,1.593,0.768,2764.4,277.8,0.482,0.529,22.05,24.65,32.951506,-87.398919,20.2,0.23,NA,NA,22.3,NA,NA,0.101,0.113,1.01,0.14,0.095,0.09,468.1,65.5,22,12.3,37.3,0.111,8.19,2.1,2.22,1.22,50.31,41.1,0917580b-391a-42f5-8a95-cdbf8eedfe3c,vst_TALL_2015,D08,TALL,TALL_047,21,NA,23,14.7,300.8,NA,NA,NA,PITA,Pinus taeda L.,tower,basePlot,32.951302,-87.398917,WGS84,16N,462714.27,3645958.877,0.21,GeoXH 6000,136.29,0.25,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.398916824496, 32.9513017741711)",462701.64328951517,3645966.4040301135,39.6,24.2,NA,NA,NA
NEON.PLA.D08.TALL.03426,5.23,1.783,23620.9,75.5,0.341,0.501,20.4,17.97,32.952869,-87.397604,20.2,0.19,NA,NA,13.3,NA,NA,0.102,0.166,1.168,0.649,0.333,0.146,353,71.4,10.5,17,29.9,0.0845,5.83,1.5,1.54,2.18,48.38,22.2,7ac08a7c-0130-4858-a4a9-1c30c8573853,vst_TALL_2015,D08,TALL,TALL_044,23,4,43,10,257.7,N,NA,NA,LITU,Liriodendron tulipifera L.,tower,basePlot,32.952875,-87.397366,WGS84,16N,462859.891,3646132.756,0.18,GeoXH 6000,128.9,0.28,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.3973658882474, 32.9528751675099)",462850.12054425565,3646130.625696137,27.7,15.4,NA,NA,NA
NEON.PLA.D08.TALL.00213,5.644,2.099,21906.2,95.8,0.372,0.498,30.49,22.79,32.951506,-87.398919,20.2,0.23,NA,NA,17.8,NA,NA,0.103,0.131,1.046,0.538,0.304,0.12,723.1,65.1,10.2,17.2,30.3,0.0775,5.87,1.31,1.31,1.6,48.73,30.5,513f9ac0-f393-4a96-ae42-c9cb0a268813,vst_TALL_2015,D08,TALL,TALL_047,21,NA,23,14.2,339.5,NA,NA,NA,LIST2,Liquidambar styraciflua L.,tower,basePlot,32.951302,-87.398917,WGS84,16N,462714.27,3645958.877,0.21,GeoXH 6000,136.29,0.25,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.398916824496, 32.9513017741711)",462709.2970551861,3645972.177745087,28.4,23.2,NA,NA,NA
NEON.PLA.D08.TALL.00213,5.644,2.099,21906.2,95.8,0.372,0.498,30.49,22.79,32.951506,-87.398919,20.2,0.23,NA,NA,17.8,NA,NA,0.103,0.131,1.046,0.538,0.304,0.12,723.1,65.1,10.2,17.2,30.3,0.0775,5.87,1.31,1.31,1.59,48.37,30.5,513f9ac0-f393-4a96-ae42-c9cb0a268813,vst_TALL_2015,D08,TALL,TALL_047,21,NA,23,14.2,339.5,NA,NA,NA,LIST2,Liquidambar styraciflua L.,tower,basePlot,32.951302,-87.398917,WGS84,16N,462714.27,3645958.877,0.21,GeoXH 6000,136.29,0.25,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.398916824496, 32.9513017741711)",462709.2970551861,3645972.177745087,28.4,23.2,NA,NA,NA
NEON.PLA.D08.TALL.00248,4.678,1.429,20248.5,70.6,0.305,0.506,15.81,17.47,32.951506,-87.398919,20.2,0.23,NA,NA,27.6,NA,NA,0.107,0.171,1.238,1.036,0.473,0.164,459.3,61.9,10.5,22.6,21,0.0771,4.64,1.04,1.25,2.33,48.39,20.8,de0f22fd-02e8-47ae-850a-6badc42c0cc5,vst_TALL_2015,D08,TALL,TALL_047,41,NA,61,27.2,226.4,NA,NA,NA,LITU,Liriodendron tulipifera L.,tower,basePlot,32.951675,-87.398725,WGS84,16N,462732.358,3646000.145,0.21,GeoXH 6000,130.68,0.22,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.3987249778561, 32.9516746387409)",462712.66052536893,3645981.38734841,49.7,28.9,NA,NA,NA
NEON.PLA.D08.TALL.03408,1.428,0.655,2078.2,315.2,0.459,0.533,21.37,18.7,32.952869,-87.397604,20.2,0.19,NA,NA,12.4,NA,NA,0.105,0.102,0.695,0.18,0.114,0.083,542.8,61.6,3.5,10,47.3,0.0624,3,0.84,0.79,1.11,49.64,44.6,5f39f162-a8c4-4c19-ab55-e27dca3a68c3,vst_TALL_2015,D08,TALL,TALL_044,39,3,39,16.4,62.9,N,NA,NA,PIEC2,Pinus echinata Mill.,tower,basePlot,32.952874,-87.397825,WGS84,16N,462817.024,3646132.798,0.21,GeoXH 6000,129.26,0.24,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.397824518865, 32.9528740867913)",462831.6234899956,3646140.2689364785,23.2,16.4,NA,NA,NA
NEON.PLA.D08.TALL.02342,1.148,0.566,2392.6,236.6,0.493,0.513,22.52,19.97,32.948793,-87.397268,20.2,0.29,NA,NA,11.4,NA,NA,0.108,0.097,0.488,0.176,0.106,0.078,534.3,67.6,3.5,12.5,29.4,0.0622,1.92,0.39,0.61,0.96,48.47,50.6,7a552338-1dfa-416a-aa5d-a3881ebd486b,vst_TALL_2016,D08,TALL,TALL_054,21,3,39,3.5,97.5,N,NA,NA,PIEC2,Pinus echinata Mill.,tower,basePlot,32.948795,-87.39752,WGS84,16N,462843.817,3645680.427,0.19,GeoXH 6000,121.69,0.24,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.397519599145, 32.9487945080688)",462847.28705701476,3645679.9701583274,17.8,14.6,NA,NA,NA
NEON.PLA.D08.TALL.02330,4.631,1.535,22016.1,69.7,0.331,0.521,23.34,26.09,32.948793,-87.397268,20.2,0.29,NA,NA,17,NA,NA,0.109,0.093,0.737,0.1,0.056,0.114,349.9,66.6,3.3,6.9,43.4,0.0693,2.69,0.53,0.89,0.89,51.46,57.5,cae8f2fb-fb0b-47a0-a620-1ac8308e353e,vst_TALL_2015,D08,TALL,TALL_054,39,2,39,14.3,87.9,N,NA,NA,PIPA2,Pinus palustris Mill.,tower,basePlot,32.948795,-87.39752,WGS84,16N,462843.817,3645680.427,0.19,GeoXH 6000,121.69,0.24,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.397519599145, 32.9487945080688)",462858.10739603103,3645680.9510050346,40,19.2,NA,NA,NA
NEON.PLA.D08.TALL.02330,4.448,2.272,5121.7,443.6,0.511,0.521,23.34,26.09,32.948793,-87.397268,20.2,0.29,NA,NA,17,NA,NA,0.109,0.093,0.737,0.1,0.056,0.114,349.9,66.6,3.3,6.9,43.4,0.0693,2.69,0.53,0.89,0.89,51.46,57.5,cae8f2fb-fb0b-47a0-a620-1ac8308e353e,vst_TALL_2015,D08,TALL,TALL_054,39,2,39,14.3,87.9,N,NA,NA,PIPA2,Pinus palustris Mill.,tower,basePlot,32.948795,-87.39752,WGS84,16N,462843.817,3645680.427,0.19,GeoXH 6000,121.69,0.24,evergreenForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.397519599145, 32.9487945080688)",462858.10739603103,3645680.9510050346,40,19.2,NA,NA,NA
NEON.PLA.D08.TALL.01918,4.391,1.193,25242,47.3,0.272,0.509,19.81,21.89,32.950148,-87.397284,20.3,0.38,NA,NA,13.3,NA,NA,0.107,0.128,0.847,0.434,0.16,0.102,1470.8,58.1,7.6,18.3,27,0.0508,3.83,0.73,1.22,1.79,48.43,27,90df7f39-2fac-42be-8c49-bdb31fb39261,vst_TALL_2015,D08,TALL,TALL_051,21,NA,39,13.2,171.4,NA,NA,NA,QUAL,Quercus alba L.,tower,basePlot,32.950148,-87.397506,WGS84,16N,462845.67,3645830.457,0.15,GeoXH 6000,120.63,0.22,mixedForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.3975058318241, 32.9501478767874)",462847.6438665334,3645817.40541577,39.9,22,NA,NA,NA
NEON.PLA.D08.TALL.01906,2.351,1.198,4783.8,250.4,0.51,0.541,16.03,20.75,32.950148,-87.397284,20.3,0.38,NA,NA,19.4,NA,NA,0.107,0.102,0.593,0.224,0.124,0.077,906.4,67.6,3.1,11.5,51.1,0.0674,4.45,1.07,1.21,1.09,49.56,45.4,34b71966-fc81-4f62-b0a1-8aeac4f4a21e,vst_TALL_2015,D08,TALL,TALL_051,39,NA,39,14.9,62.4,NA,NA,NA,PITA,Pinus taeda L.,tower,basePlot,32.950148,-87.397506,WGS84,16N,462845.67,3645830.457,0.15,GeoXH 6000,120.63,0.22,mixedForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.3975058318241, 32.9501478767874)",462858.87443333055,3645837.360110923,84.8,31.8,NA,NA,NA
NEON.PLA.D08.TALL.01903,6.914,1.881,8545.3,220.1,0.272,0.538,17.41,27.03,32.950148,-87.397284,20.3,0.38,NA,NA,22.8,NA,NA,0.108,0.077,0.531,0.14,0.091,0.087,542.9,61.8,3.2,10,35.9,0.0637,2.48,0.43,0.8,0.88,48.73,55.6,94c62ec0-4393-427d-83e7-964ba6d3fffd,vst_TALL_2015,D08,TALL,TALL_051,39,NA,39,17.6,35.4,N,NA,NA,PIPA2,Pinus palustris Mill.,tower,basePlot,32.950148,-87.397506,WGS84,16N,462845.67,3645830.457,0.15,GeoXH 6000,120.63,0.22,mixedForest,bbc|bgc|cdw|cfc|dhp|hbp|ltr|sme|vst,"c(-87.3975058318241, 32.9501478767874)",462855.8653486332,3645844.8032492045,55.6,26.8,NA,NA,NA
NEON.PLA.D08.TALL.00964,5.422,2.574,8123.8,316.8,0.475,0.529,18.81,25.63,32.974429,-87.42694,20.3,0.33,NA,NA,15.6,NA,NA,0.106,0.072,0.616,0.068,0.059,0.061,258.2,48,2.7,7.1,23.4,0.0622,2.6,0.51,0.86,0.56,47.8,86,6311078b-70bf-41d7-926e-44881dd0675a,vst_TALL_2014,D08,TALL,TALL_007,31,NA,41,8.9,200.5,NA,NA,NA,PIPA2,Pinus palustris Mill.,distributed,basePlot,32.974429,-87.42694,WGS84,16N,460105.354,3648532.991,0.3,GeoXH 6000,82.46,0.33,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4269404003111, 32.9744285085192)",460102.2371543068,3648524.6546175154,16.4,14.6,NA,3.8,2.1
NEON.PLA.D08.TALL.00964,5.422,2.574,8123.8,316.8,0.475,0.529,18.81,25.63,32.974429,-87.42694,20.3,0.33,NA,NA,15.6,NA,NA,0.106,0.072,0.616,0.068,0.059,0.061,258.2,48,2.7,7.1,23.4,0.0622,2.6,0.51,0.86,0.59,50.97,85.9,6311078b-70bf-41d7-926e-44881dd0675a,vst_TALL_2014,D08,TALL,TALL_007,31,NA,41,8.9,200.5,NA,NA,NA,PIPA2,Pinus palustris Mill.,distributed,basePlot,32.974429,-87.42694,WGS84,16N,460105.354,3648532.991,0.3,GeoXH 6000,82.46,0.33,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4269404003111, 32.9744285085192)",460102.2371543068,3648524.6546175154,16.4,14.6,NA,3.8,2.1
NEON.PLA.D08.TALL.00922,3.459,1.607,18181,88.4,0.465,0.546,18.53,21.18,32.974429,-87.42694,20.3,0.33,NA,NA,11.1,NA,NA,0.106,0.141,1.124,0.513,0.159,0.109,844,58.6,8.7,15.9,27.8,0.0476,5.44,1.36,1.36,1.52,48.46,32,488c00dc-40f0-4261-b25d-b58cebd33c32,vst_TALL_2014,D08,TALL,TALL_007,32,NA,41,9.6,110.9,NA,NA,NA,QUAL,Quercus alba L.,distributed,basePlot,32.974429,-87.42694,WGS84,16N,460105.354,3648532.991,0.3,GeoXH 6000,82.46,0.33,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4269404003111, 32.9744285085192)",460114.32236295345,3648529.5663152062,40.1,14.9,NA,13,9.1
NEON.PLA.D08.TALL.00922,3.459,1.607,18181,88.4,0.465,0.549,15.67,20.12,32.974429,-87.42694,20.3,0.33,NA,NA,11.1,NA,NA,0.106,0.141,1.124,0.513,0.159,0.109,844,58.6,8.7,15.9,27.8,0.0476,5.44,1.36,1.36,1.52,48.46,32,488c00dc-40f0-4261-b25d-b58cebd33c32,vst_TALL_2014,D08,TALL,TALL_007,32,NA,41,9.6,110.9,NA,NA,NA,QUAL,Quercus alba L.,distributed,basePlot,32.974429,-87.42694,WGS84,16N,460105.354,3648532.991,0.3,GeoXH 6000,82.46,0.33,deciduousForest,bgc|cdw|cfc|dhp|hbp|sme|vst,"c(-87.4269404003111, 32.9744285085192)",460114.32236295345,3648529.5663152062,40.1,14.9,NA,13,9.1
